chip,d2m,t2m,skt,stl1,stl2,stl3,stl4,tp
chip_20191101_L30_T32QKF_2019273T100006_4_2.tif,272.75628662109375,300.51129150390625,301.99066162109375,302.11529541015625,303.49493408203125,306.49920654296875,305.6495361328125,7.277725444509997e-07
chip_20191101_L30_T32QKF_2019273T100006_4_3.tif,272.82659912109375,300.62457275390625,302.00042724609375,302.12310791015625,303.48516845703125,306.42889404296875,305.5538330078125,7.277725444509997e-07
chip_20191101_L30_T32QNF_2019275T094745_10_2.tif,273.79534912109375,297.86090087890625,296.88714599609375,297.00787353515625,298.31719970703125,301.13787841796875,300.9952392578125,7.277725444509997e-07
chip_20191101_L30_T32QNF_2019275T094745_2_3.tif,273.06878662109375,298.49176025390625,299.52777099609375,299.61138916015625,300.72149658203125,302.99139404296875,302.3155517578125,7.277725444509997e-07
chip_20191101_L30_T36QYK_2019275T080740_8_0.tif,290.26019287109375,296.09332275390625,298.38714599609375,298.51177978515625,299.58868408203125,302.88201904296875,303.0382080078125,0.000522403
chip_20191101_L30_T36QYL_2019275T080740_1_3.tif,288.06097412109375,297.18121337890625,300.83050537109375,300.98248291015625,302.72735595703125,306.69842529296875,305.8975830078125,0.000278739
chip_20191101_L30_T36QYL_2019275T080740_4_9.tif,289.11761474609375,296.02105712890625,298.43402099609375,298.58599853515625,299.87188720703125,303.87615966796875,303.7784423828125,0.00063437
chip_20191101_L30_T36QYL_2019275T080740_5_10.tif,289.98480224609375,296.30816650390625,298.01409912109375,298.15240478515625,299.24102783203125,302.85272216796875,303.2569580078125,0.000639116
chip_20191101_L30_T36QYL_2019275T080740_5_6.tif,290.10394287109375,296.54254150390625,298.84417724609375,298.97662353515625,300.12774658203125,303.63983154296875,303.9678955078125,0.000538265
chip_20191101_L30_T36QYL_2019275T080740_5_8.tif,290.16253662109375,296.39215087890625,298.11175537109375,298.25201416015625,299.31329345703125,302.93280029296875,303.3526611328125,0.000662101
chip_20191101_L30_T36QYL_2019275T080740_5_9.tif,289.98480224609375,296.30816650390625,298.01409912109375,298.15240478515625,299.24102783203125,302.85272216796875,303.2569580078125,0.000639116
chip_20191101_L30_T36QYL_2019275T080740_6_10.tif,289.98480224609375,296.30816650390625,298.01409912109375,298.15240478515625,299.24102783203125,302.85272216796875,303.2569580078125,0.000639116
chip_20191101_L30_T36QYL_2019275T080740_6_6.tif,290.10394287109375,296.54254150390625,298.84417724609375,298.97662353515625,300.12774658203125,303.63983154296875,303.9678955078125,0.000538265
chip_20191101_L30_T36QYL_2019275T080740_9_10.tif,292.20550537109375,297.37457275390625,299.08245849609375,299.19342041015625,300.06134033203125,303.03240966796875,303.0518798828125,0.000597944
chip_20191101_L30_T36QYL_2019275T080740_9_7.tif,,,,,,,,
chip_20191101_L30_T36QYL_2019275T080740_9_9.tif,292.20550537109375,297.37457275390625,299.08245849609375,299.19342041015625,300.06134033203125,303.03240966796875,303.0518798828125,0.000597944
chip_20191101_L30_T38PKS_2019274T072735_12_2.tif,292.28753662109375,297.52105712890625,300.07464599609375,300.49420166015625,301.29180908203125,302.99334716796875,305.4053955078125,0.001755243
chip_20191101_L30_T38PLS_2019274T072735_0_1.tif,292.60784912109375,297.81793212890625,300.32269287109375,300.75396728515625,301.53790283203125,303.21795654296875,305.5831298828125,0.001939533
chip_20191101_L30_T38PLS_2019274T072735_5_3.tif,293.89886474609375,298.89410400390625,301.53753662109375,301.97271728515625,302.72149658203125,304.38397216796875,306.7706298828125,0.002264155
chip_20191101_L30_T38PLT_2019274T072735_1_12.tif,294.07269287109375,298.96441650390625,301.52972412109375,301.97076416015625,302.82501220703125,304.60076904296875,306.9483642578125,0.00242049
chip_20191101_L30_T38PLT_2019274T072735_3_11.tif,294.76605224609375,299.35504150390625,301.45355224609375,301.88287353515625,302.63360595703125,304.24139404296875,306.6475830078125,0.003355426
chip_20191101_L30_T38PLT_2019274T072735_3_8.tif,295.52777099609375,299.97613525390625,301.97894287109375,302.39068603515625,303.08087158203125,304.58319091796875,307.0753173828125,0.003708956
chip_20191101_L30_T38PLT_2019274T072735_3_9.tif,295.15667724609375,299.66363525390625,301.71722412109375,302.14849853515625,302.87969970703125,304.45819091796875,306.8878173828125,0.003861574
chip_20191101_L30_T38QME_2019274T072536_10_8.tif,278.79144287109375,293.44293212890625,295.74652099609375,295.88092041015625,297.31719970703125,300.77459716796875,302.0362548828125,2.301990934938658e-05
chip_20191101_L30_T38QME_2019274T072536_5_5.tif,278.57464599609375,293.42144775390625,295.77972412109375,295.91802978515625,297.39532470703125,300.88592529296875,301.8370361328125,1.2857317415182479e-05
chip_20191101_L30_T38QME_2019274T072536_5_6.tif,278.61761474609375,293.50543212890625,295.59222412109375,295.77935791015625,297.33868408203125,300.94256591796875,301.5264892578125,1.5941857782308944e-05
chip_20191101_L30_T38QME_2019274T072536_5_7.tif,278.61761474609375,293.50543212890625,295.59222412109375,295.77935791015625,297.33868408203125,300.94256591796875,301.5264892578125,1.5941857782308944e-05
chip_20191101_L30_T38QME_2019274T072536_6_6.tif,278.61761474609375,293.50543212890625,295.59222412109375,295.77935791015625,297.33868408203125,300.94256591796875,301.5264892578125,1.5941857782308944e-05
chip_20191101_L30_T38QME_2019274T072536_7_5.tif,278.71917724609375,293.44488525390625,295.73284912109375,295.86724853515625,297.34454345703125,300.84881591796875,301.8507080078125,1.523405262560118e-05
chip_20191101_L30_T39RVP_2019276T071003_5_12.tif,283.15863037109375,293.42730712890625,293.47894287109375,294.38873291015625,296.38360595703125,300.51483154296875,305.4581298828125,0.002174055
chip_20191101_L30_T40RGP_2019275T062759_2_6.tif,279.49066162109375,296.75738525390625,298.75628662109375,299.17584228515625,301.26837158203125,304.56365966796875,307.8546142578125,0.000287314
chip_20191101_L30_T40RGP_2019275T062759_5_10.tif,285.68792724609375,297.80035400390625,299.60003662109375,300.62701416015625,301.82891845703125,303.99139404296875,306.5909423828125,0.000169148
chip_20191101_L30_T40RGP_2019275T062759_7_11.tif,286.90081787109375,297.93902587890625,299.68792724609375,300.99615478515625,302.21954345703125,304.37225341796875,306.9522705078125,0.000129861
chip_20191101_L30_T42RYQ_2019274T054419_0_5.tif,286.02972412109375,293.84332275390625,294.81878662109375,295.55474853515625,297.26446533203125,300.65155029296875,304.6651611328125,0.001243276
chip_20191101_L30_T42RYQ_2019274T054419_0_9.tif,286.03753662109375,294.73004150390625,296.01800537109375,296.67584228515625,298.26837158203125,301.24334716796875,304.6514892578125,0.000857142
chip_20191101_L30_T42RYQ_2019274T054419_1_10.tif,286.09027099609375,294.58160400390625,295.81292724609375,296.49029541015625,298.07110595703125,301.11444091796875,304.5655517578125,0.000999985
chip_20191101_L30_T42RYQ_2019274T054419_1_9.tif,286.09027099609375,294.58160400390625,295.81292724609375,296.49029541015625,298.07110595703125,301.11444091796875,304.5655517578125,0.000999985
chip_20191101_L30_T42RYQ_2019274T054419_2_9.tif,286.09613037109375,294.58355712890625,295.89300537109375,296.56451416015625,298.15704345703125,301.19842529296875,304.5987548828125,0.001020273
chip_20191101_L30_T42RYQ_2019274T054419_3_9.tif,286.06292724609375,294.57379150390625,295.84808349609375,296.52154541015625,298.10235595703125,301.09881591796875,304.4620361328125,0.001025771
chip_20191101_L30_T42RYQ_2019274T054419_4_9.tif,286.02972412109375,294.57574462890625,295.83636474609375,296.48834228515625,297.97540283203125,300.82147216796875,304.2979736328125,0.00102443
chip_20191101_L30_T42RYR_2019274T054419_0_5.tif,285.83441162109375,294.22418212890625,295.57269287109375,296.23638916015625,298.38751220703125,302.04608154296875,306.5069580078125,0.000564245
chip_20191101_L30_T42RYR_2019274T054419_12_11.tif,286.43988037109375,293.72027587890625,294.44769287109375,295.25201416015625,296.88946533203125,300.37030029296875,304.7706298828125,0.002065403
chip_20191101_L30_T42RYR_2019274T054419_2_6.tif,285.82855224609375,294.22808837890625,295.58831787109375,296.27154541015625,298.36993408203125,301.96405029296875,306.4151611328125,0.000522775
chip_20191101_L30_T42RYR_2019274T054419_3_5.tif,285.78558349609375,294.19683837890625,295.70550537109375,296.38287353515625,298.47149658203125,302.01873779296875,306.4600830078125,0.000493286
chip_20191101_L30_T42RYS_2019274T054355_3_2.tif,286.55902099609375,292.72418212890625,293.10784912109375,293.86920166015625,295.74298095703125,299.86053466796875,305.6768798828125,0.001528037
chip_20191101_L30_T43RBL_2019274T054355_1_4.tif,286.40081787109375,293.67144775390625,294.66253662109375,295.40045166015625,297.23516845703125,301.00115966796875,305.9776611328125,0.001576712
chip_20191101_L30_T43RBL_2019274T054355_2_0.tif,286.18206787109375,293.51519775390625,294.43011474609375,295.16217041015625,297.11016845703125,301.10272216796875,306.4229736328125,0.001373885
chip_20191101_L30_T43RBL_2019274T054355_2_5.tif,286.52191162109375,293.68511962890625,294.50628662109375,295.24224853515625,297.00274658203125,300.70233154296875,305.6104736328125,0.001777393
chip_20191101_L30_T43RBL_2019274T054355_2_6.tif,286.55706787109375,293.66168212890625,294.39300537109375,295.14849853515625,296.84259033203125,300.48358154296875,305.3175048828125,0.001837907
chip_20191101_L30_T43RBL_2019274T054355_3_5.tif,286.52191162109375,293.68511962890625,294.50628662109375,295.24224853515625,297.00274658203125,300.70233154296875,305.6104736328125,0.001777393
chip_20191101_L30_T43RBL_2019274T054355_3_6.tif,286.55706787109375,293.66168212890625,294.39300537109375,295.14849853515625,296.84259033203125,300.48358154296875,305.3175048828125,0.001837907
chip_20191101_L30_T43RBL_2019274T054355_3_7.tif,286.55706787109375,293.66168212890625,294.39300537109375,295.14849853515625,296.84259033203125,300.48358154296875,305.3175048828125,0.001837907
chip_20191101_L30_T43RBL_2019274T054355_4_2.tif,286.32073974609375,293.66754150390625,294.55706787109375,295.31060791015625,297.11016845703125,300.91522216796875,305.9639892578125,0.001604577
chip_20191101_L30_T43RBL_2019274T054355_5_3.tif,286.27386474609375,293.72222900390625,294.61370849609375,295.33795166015625,297.15118408203125,300.84881591796875,305.7550048828125,0.001437081
chip_20191101_L30_T43RBM_2019274T054355_6_8.tif,286.35198974609375,293.46441650390625,294.20745849609375,294.95904541015625,296.95001220703125,301.03436279296875,306.3897705078125,0.001472881
chip_20191101_L30_T43RBM_2019274T054355_7_8.tif,286.23870849609375,293.58160400390625,294.47308349609375,295.20513916015625,297.19610595703125,301.20037841796875,306.4288330078125,0.001329777
chip_20191101_L30_T43RDM_2019276T053134_11_7.tif,286.51995849609375,294.20269775390625,295.84417724609375,296.51373291015625,298.07305908203125,300.96014404296875,304.4425048828125,0.001340372
chip_20191101_L30_T43RDM_2019276T053134_7_12.tif,286.66448974609375,294.15972900390625,295.62542724609375,296.34381103515625,297.81524658203125,300.63397216796875,304.1553955078125,0.002075998
chip_20191101_L30_T43RDM_2019276T053134_8_6.tif,286.45550537109375,294.05230712890625,295.42034912109375,296.12506103515625,297.75079345703125,300.87811279296875,304.7803955078125,0.001547386
chip_20191101_S30_T28QFF_2019275T112121_9_10.tif,271.76605224609375,299.81988525390625,301.35784912109375,301.47662353515625,302.80938720703125,306.10858154296875,305.2510986328125,2.3296474864764605e-06
chip_20191101_S30_T28QFG_2019275T112121_10_5.tif,271.26019287109375,298.06988525390625,299.49456787109375,299.64263916015625,301.31915283203125,305.54022216796875,304.8311767578125,9.877085176412947e-06
chip_20191101_S30_T28QGF_2019275T112121_3_10.tif,271.76605224609375,299.81988525390625,301.35784912109375,301.47662353515625,302.80938720703125,306.10858154296875,305.2510986328125,2.3296474864764605e-06
chip_20191101_S30_T28QGF_2019275T112121_5_6.tif,271.65277099609375,299.39019775390625,300.77581787109375,300.89849853515625,302.33477783203125,305.88592529296875,305.1104736328125,2.4637579372210894e-06
chip_20191101_S30_T28QGF_2019275T112121_8_9.tif,271.76605224609375,299.81988525390625,301.35784912109375,301.47662353515625,302.80938720703125,306.10858154296875,305.2510986328125,2.3296474864764605e-06
chip_20191101_S30_T28QGH_2019275T112121_0_12.tif,271.33831787109375,297.67730712890625,299.05511474609375,299.21685791015625,301.02227783203125,305.55584716796875,304.9210205078125,1.0854004131033435e-06
chip_20191101_S30_T29RML_2019275T112121_0_9.tif,273.86761474609375,292.64801025390625,293.91058349609375,294.15045166015625,296.68634033203125,303.24725341796875,303.0870361328125,7.277725444509997e-07
chip_20191101_S30_T31QGB_2019274T101031_1_7.tif,271.45745849609375,299.13433837890625,299.78948974609375,299.93560791015625,301.55352783203125,305.08709716796875,304.3448486328125,1.7186997638418688e-06
chip_20191101_S30_T31QGB_2019274T101031_3_7.tif,271.50628662109375,299.15386962890625,299.74261474609375,299.88873291015625,301.50860595703125,305.03045654296875,304.2999267578125,3.387629931239644e-06
chip_20191101_S30_T31QGB_2019274T101031_4_6.tif,271.50628662109375,299.15386962890625,299.74261474609375,299.88873291015625,301.50860595703125,305.03045654296875,304.2999267578125,3.387629931239644e-06
chip_20191101_S30_T31QGB_2019274T101031_4_7.tif,271.50628662109375,299.15386962890625,299.74261474609375,299.88873291015625,301.50860595703125,305.03045654296875,304.2999267578125,3.387629931239644e-06
chip_20191101_S30_T31QGB_2019274T101031_5_5.tif,271.46722412109375,299.13824462890625,299.76995849609375,299.91802978515625,301.54376220703125,305.06951904296875,304.3350830078125,1.7410515056326403e-06
chip_20191101_S30_T31QGB_2019274T101031_5_6.tif,271.56488037109375,299.21441650390625,299.81878662109375,299.96685791015625,301.58087158203125,305.08319091796875,304.3546142578125,4.698932116298238e-06
chip_20191101_S30_T31QGB_2019274T101031_7_6.tif,271.70745849609375,299.45074462890625,300.10394287109375,300.25592041015625,301.87969970703125,305.36834716796875,304.5870361328125,5.369484370021382e-06
chip_20191101_S30_T32QLF_2019273T095029_8_3.tif,273.00433349609375,301.38043212890625,303.34613037109375,303.48248291015625,304.50469970703125,306.78240966796875,306.1983642578125,7.277725444509997e-07
chip_20191101_S30_T32QLF_2019273T095029_9_0.tif,273.06488037109375,300.98004150390625,302.95941162109375,303.07037353515625,304.17266845703125,306.57342529296875,305.9444580078125,7.277725444509997e-07
chip_20191101_S30_T36QZK_2019273T080729_0_0.tif,292.28363037109375,297.21246337890625,299.15863037109375,299.28131103515625,300.15704345703125,303.37615966796875,303.4971923828125,0.000704279
chip_20191101_S30_T36QZK_2019273T080729_0_1.tif,292.28363037109375,297.21246337890625,299.15863037109375,299.28131103515625,300.15704345703125,303.37615966796875,303.4971923828125,0.000704279
chip_20191101_S30_T37QBD_2019275T075741_10_2.tif,292.84808349609375,299.07183837890625,300.93792724609375,301.14068603515625,301.91290283203125,304.71600341796875,305.1807861328125,0.000738261
chip_20191101_S30_T37QBD_2019275T075741_8_2.tif,291.06878662109375,297.53472900390625,300.44769287109375,300.58013916015625,301.75860595703125,305.89959716796875,305.8057861328125,0.000700218
chip_20191101_S30_T37QBD_2019275T075741_9_3.tif,291.77777099609375,297.88238525390625,300.02972412109375,300.17193603515625,301.27618408203125,305.28826904296875,304.9132080078125,0.000769009
chip_20191101_S30_T37QBE_2019275T075741_8_7.tif,293.04534912109375,298.51129150390625,300.19183349609375,300.32818603515625,300.84454345703125,302.74920654296875,304.2647705078125,0.000663308
chip_20191101_S30_T37QBE_2019275T075741_9_11.tif,292.24652099609375,298.60894775390625,300.60980224609375,300.77740478515625,301.39532470703125,303.50311279296875,305.1182861328125,0.000648004
chip_20191101_S30_T37QCA_2019275T075741_6_5.tif,295.90277099609375,300.79644775390625,302.55316162109375,302.89849853515625,303.89727783203125,306.21795654296875,308.0440673828125,0.001851012
chip_20191101_S30_T37QCA_2019275T075741_6_6.tif,295.60003662109375,300.69879150390625,302.12933349609375,302.61334228515625,303.45977783203125,305.61053466796875,307.5596923828125,0.001910006
chip_20191101_S30_T37QCA_2019275T075741_6_7.tif,295.60003662109375,300.69879150390625,302.12933349609375,302.61334228515625,303.45977783203125,305.61053466796875,307.5596923828125,0.001910006
chip_20191101_S30_T37QCA_2019275T075741_7_9.tif,295.48284912109375,301.22027587890625,302.57269287109375,303.38287353515625,304.05743408203125,305.91912841796875,307.6495361328125,0.001759467
chip_20191101_S30_T37QDF_2019275T075741_10_0.tif,290.24847412109375,300.85699462890625,303.02972412109375,303.15240478515625,303.94415283203125,305.93475341796875,306.5401611328125,8.937477832660079e-05
chip_20191101_S30_T37QDF_2019275T075741_10_1.tif,290.97503662109375,300.87261962890625,303.19964599609375,303.31451416015625,304.05352783203125,306.02459716796875,306.1788330078125,9.349494939669967e-05
chip_20191101_S30_T37QDF_2019275T075741_9_0.tif,290.93402099609375,300.56988525390625,302.87738037109375,303.51763916015625,304.28204345703125,306.10076904296875,306.7374267578125,5.643576514557935e-05
chip_20191101_S30_T37QDG_2019275T075741_10_11.tif,288.93988037109375,300.61480712890625,302.98284912109375,303.10943603515625,303.93048095703125,306.06561279296875,306.6866455078125,7.690995698794723e-05
chip_20191101_S30_T37QDG_2019275T075741_10_8.tif,285.79144287109375,299.61285400390625,302.80902099609375,302.93560791015625,303.82696533203125,306.38787841796875,306.8643798828125,5.64506663067732e-05
chip_20191101_S30_T37QDG_2019275T075741_11_12.tif,288.52777099609375,300.35113525390625,302.71136474609375,302.87115478515625,303.80743408203125,305.69256591796875,307.0518798828125,0.000131128
chip_20191101_S30_T37QDG_2019275T075741_6_10.tif,291.42620849609375,300.63238525390625,302.63323974609375,303.87310791015625,304.57696533203125,306.04217529296875,306.6749267578125,3.3242107747355476e-05
chip_20191101_S30_T37QDG_2019275T075741_7_8.tif,288.66058349609375,300.28082275390625,302.33831787109375,302.44342041015625,303.32501220703125,305.78045654296875,305.3507080078125,4.2875708459177986e-05
chip_20191101_S30_T37QDG_2019275T075741_8_11.tif,289.36370849609375,300.16168212890625,303.04339599609375,303.12310791015625,304.12579345703125,306.72186279296875,306.3468017578125,5.265087020234205e-05
chip_20191101_S30_T37QDG_2019275T075741_8_7.tif,285.71917724609375,299.77886962890625,302.42230224609375,302.54302978515625,303.47540283203125,306.14178466796875,306.4639892578125,4.891812932328321e-05
chip_20191101_S30_T37QDG_2019275T075741_8_8.tif,286.78167724609375,299.97027587890625,302.22503662109375,302.34185791015625,303.24688720703125,305.81951904296875,305.9346923828125,5.399942529038526e-05
chip_20191101_S30_T37QDG_2019275T075741_8_9.tif,286.78167724609375,299.97027587890625,302.22503662109375,302.34185791015625,303.24688720703125,305.81951904296875,305.9346923828125,5.399942529038526e-05
chip_20191101_S30_T37QDG_2019275T075741_9_12.tif,290.93402099609375,300.56988525390625,302.87738037109375,303.51763916015625,304.28204345703125,306.10076904296875,306.7374267578125,5.643576514557935e-05
chip_20191101_S30_T37QDG_2019275T075741_9_6.tif,284.58245849609375,299.45465087890625,302.53363037109375,302.64849853515625,303.69415283203125,306.63983154296875,306.9581298828125,4.340469968155958e-05
chip_20191101_S30_T37QDG_2019275T075741_9_7.tif,285.71917724609375,299.77886962890625,302.42230224609375,302.54302978515625,303.47540283203125,306.14178466796875,306.4639892578125,4.891812932328321e-05
chip_20191101_S30_T37QDG_2019275T075741_9_8.tif,286.78167724609375,299.97027587890625,302.22503662109375,302.34185791015625,303.24688720703125,305.81951904296875,305.9346923828125,5.399942529038526e-05
chip_20191101_S30_T37QDG_2019275T075741_9_9.tif,286.78167724609375,299.97027587890625,302.22503662109375,302.34185791015625,303.24688720703125,305.81951904296875,305.9346923828125,5.399942529038526e-05
chip_20191101_S30_T37QED_2019277T074749_9_12.tif,293.28558349609375,300.84332275390625,302.81878662109375,302.97076416015625,304.01446533203125,306.42108154296875,307.2725830078125,0.000634847
chip_20191101_S30_T37QGA_2019274T073719_5_1.tif,296.23675537109375,300.99371337890625,303.38909912109375,303.60943603515625,304.44805908203125,306.09100341796875,307.9522705078125,0.00123634
chip_20191101_S30_T37QGA_2019274T073719_5_2.tif,296.50238037109375,301.18902587890625,304.24261474609375,304.43365478515625,305.41876220703125,307.28436279296875,308.4014892578125,0.001095464
chip_20191101_S30_T37QGA_2019274T073719_8_4.tif,295.82073974609375,301.09527587890625,303.59222412109375,303.87115478515625,304.76055908203125,306.68084716796875,308.9405517578125,0.001361509
chip_20191101_S30_T37QGB_2019274T073719_1_2.tif,294.33636474609375,301.63629150390625,304.43597412109375,304.63482666015625,305.64532470703125,307.28240966796875,308.9678955078125,0.000502554
chip_20191101_S30_T37QGB_2019274T073719_2_2.tif,292.90081787109375,300.86285400390625,304.57855224609375,304.78131103515625,305.79962158203125,307.36639404296875,309.0909423828125,0.000442711
chip_20191101_S30_T37QHV_2019274T073719_1_3.tif,296.72113037109375,301.77886962890625,304.80902099609375,305.62896728515625,306.46954345703125,308.13397216796875,309.9776611328125,0.00102937
chip_20191101_S30_T37QHV_2019274T073719_1_4.tif,296.72113037109375,301.77886962890625,304.80902099609375,305.62896728515625,306.46954345703125,308.13397216796875,309.9776611328125,0.00102937
chip_20191101_S30_T37QHV_2019274T073719_2_3.tif,296.14691162109375,301.64215087890625,304.68792724609375,304.91607666015625,305.81915283203125,307.34490966796875,309.2393798828125,0.000871172
chip_20191101_S30_T38PPV_2019275T070719_10_0.tif,292.87542724609375,300.48785400390625,303.50628662109375,304.04107666015625,304.44415283203125,305.20233154296875,306.4464111328125,0.000210529
chip_20191101_S30_T38PQA_2019275T070719_2_12.tif,292.30511474609375,300.15777587890625,302.96136474609375,303.37506103515625,303.85040283203125,304.69842529296875,306.0577392578125,0.000195896
chip_20191101_S30_T38QKD_2019274T073719_7_6.tif,297.06097412109375,301.97418212890625,304.85003662109375,306.13677978515625,306.48321533203125,307.26873779296875,308.5753173828125,0.00076658
chip_20191101_S30_T39QYA_2019274T064701_10_4.tif,284.52386474609375,297.93121337890625,300.06292724609375,300.28326416015625,301.78399658203125,304.01483154296875,306.5968017578125,2.396702711848775e-06
chip_20191101_S30_T39RVN_2019275T070719_10_8.tif,285.97503662109375,295.32183837890625,295.48089599609375,296.47076416015625,298.26641845703125,302.02850341796875,305.6749267578125,0.003966888
chip_20191101_S30_T39RVN_2019275T070719_12_8.tif,283.40472412109375,294.10894775390625,294.45745849609375,295.41607666015625,297.40704345703125,301.56756591796875,305.9229736328125,0.00290971
chip_20191101_S30_T39RVN_2019275T070719_8_4.tif,,,,,,,,
chip_20191101_S30_T39RVN_2019275T070719_9_3.tif,282.58050537109375,293.91363525390625,294.17425537109375,295.10943603515625,297.14141845703125,301.27264404296875,305.4307861328125,0.002500293
chip_20191101_S30_T39RWM_2019275T070719_0_0.tif,285.68011474609375,295.10699462890625,295.43597412109375,296.48834228515625,298.29180908203125,302.11639404296875,306.0635986328125,0.003359152
chip_20191101_S30_T39RWM_2019275T070719_2_3.tif,282.99847412109375,294.27301025390625,294.83441162109375,295.72271728515625,297.70391845703125,301.85467529296875,305.9639892578125,0.002340002
chip_20191101_S30_T39RWM_2019275T070719_3_5.tif,283.11370849609375,294.12652587890625,294.59613037109375,295.46490478515625,297.41485595703125,301.51287841796875,305.7960205078125,0.002601539
chip_20191101_S30_T39RWM_2019275T070719_3_6.tif,283.11370849609375,294.12652587890625,294.59613037109375,295.46490478515625,297.41485595703125,301.51287841796875,305.7960205078125,0.002601539
chip_20191101_S30_T39RWM_2019275T070719_3_7.tif,284.16253662109375,294.29644775390625,295.06488037109375,295.92193603515625,297.75079345703125,301.62615966796875,305.5382080078125,0.002871757
chip_20191101_S30_T39RWM_2019275T070719_4_7.tif,283.84808349609375,294.50543212890625,294.68988037109375,295.60162353515625,297.52227783203125,301.53631591796875,305.5694580078125,0.002699902
chip_20191101_S30_T39RWM_2019275T070719_9_12.tif,282.35784912109375,293.21636962890625,294.43988037109375,295.41412353515625,297.41094970703125,301.59881591796875,306.0108642578125,0.003244591
chip_20191101_S30_T39RWN_2019275T070719_0_10.tif,284.36956787109375,294.30621337890625,294.75238037109375,295.72467041015625,297.66290283203125,301.72186279296875,305.9796142578125,0.003170324
chip_20191101_S30_T39RWN_2019275T070719_1_10.tif,283.35589599609375,294.32965087890625,294.50433349609375,295.45318603515625,297.45587158203125,301.67498779296875,306.0186767578125,0.002559682
chip_20191101_S30_T39RWN_2019275T070719_1_5.tif,280.83831787109375,293.58160400390625,293.39495849609375,294.40240478515625,296.49884033203125,300.86639404296875,305.5323486328125,0.001909656
chip_20191101_S30_T39RWN_2019275T070719_2_11.tif,282.06878662109375,294.08160400390625,294.22698974609375,295.16021728515625,297.20782470703125,301.52069091796875,305.8663330078125,0.002035481
chip_20191101_S30_T39RYK_2019277T065731_6_3.tif,,,,,,,,
chip_20191101_S30_T39RYK_2019277T065731_6_4.tif,,,,,,,,
chip_20191101_S30_T40QBG_2019274T064701_0_11.tif,285.46722412109375,298.32183837890625,300.45550537109375,300.63092041015625,302.32305908203125,305.72381591796875,305.4210205078125,1.482427069277037e-05
chip_20191101_S30_T40QBG_2019274T064701_1_11.tif,285.66448974609375,298.38043212890625,300.33050537109375,300.50787353515625,302.17071533203125,305.51483154296875,305.1456298828125,1.6157924619619735e-05
chip_20191101_S30_T40QBG_2019274T064701_4_10.tif,285.84027099609375,298.34918212890625,300.19573974609375,300.38677978515625,301.93438720703125,305.12811279296875,304.9600830078125,1.5047788110678084e-05
chip_20191101_S30_T40QEH_2019276T063709_11_10.tif,291.65081787109375,298.47808837890625,300.94183349609375,301.67584228515625,302.71759033203125,304.27459716796875,304.8077392578125,0.000145701
chip_20191101_S30_T40QEH_2019276T063709_8_10.tif,290.64105224609375,297.88629150390625,301.27581787109375,301.38677978515625,302.57110595703125,304.91326904296875,305.0225830078125,0.000109104
chip_20191101_S30_T40QEH_2019276T063709_8_11.tif,290.78558349609375,297.73590087890625,300.63323974609375,300.72271728515625,301.71368408203125,303.83319091796875,304.6104736328125,0.000110691
chip_20191101_S30_T40QEH_2019276T063709_9_9.tif,291.04144287109375,298.01519775390625,300.68597412109375,300.78717041015625,301.86602783203125,303.93865966796875,304.0245361328125,0.000124556
chip_20191101_S30_T40QEK_2019276T063709_9_6.tif,286.01995849609375,297.88238525390625,301.51995849609375,301.68170166015625,303.18243408203125,306.63983154296875,307.8194580078125,9.236991172656417e-05
chip_20191101_S30_T40RCQ_2019274T064701_1_5.tif,,,,,,,,
chip_20191101_S30_T40RCQ_2019274T064701_1_6.tif,,,,,,,,
chip_20191101_S30_T40RCQ_2019274T064701_2_5.tif,,,,,,,,
chip_20191101_S30_T40RCQ_2019274T064701_3_4.tif,285.45941162109375,296.31597900390625,296.42230224609375,297.12115478515625,299.47930908203125,303.76287841796875,307.9444580078125,0.000457709
chip_20191101_S30_T40RCQ_2019274T064701_4_4.tif,285.45941162109375,296.31597900390625,296.42230224609375,297.12115478515625,299.47930908203125,303.76287841796875,307.9444580078125,0.000457709
chip_20191101_S30_T40RCQ_2019274T064701_5_3.tif,285.20159912109375,296.49371337890625,295.78167724609375,296.51763916015625,298.86993408203125,303.17303466796875,307.3878173828125,0.000490067
chip_20191101_S30_T40RCQ_2019274T064701_6_2.tif,285.21136474609375,296.31402587890625,296.33050537109375,297.02740478515625,299.48712158203125,303.83123779296875,307.9307861328125,0.000488666
chip_20191101_S30_T40RCQ_2019274T064701_7_2.tif,285.18011474609375,296.27301025390625,298.47503662109375,299.18756103515625,301.81524658203125,306.28436279296875,310.1534423828125,0.000503925
chip_20191101_S30_T40RCR_2019274T064701_1_9.tif,278.18597412109375,292.17535400390625,291.79534912109375,292.84185791015625,295.32696533203125,300.59295654296875,306.5050048828125,0.00120346
chip_20191101_S30_T40RCR_2019274T064701_4_10.tif,281.56292724609375,295.41754150390625,294.01995849609375,294.92974853515625,297.46563720703125,302.42889404296875,307.8135986328125,0.000979943
chip_20191101_S30_T40RCR_2019274T064701_6_8.tif,280.50042724609375,294.65191650390625,294.24652099609375,295.04107666015625,297.62774658203125,302.32342529296875,307.5460205078125,0.000652139
chip_20191101_S30_T40RCR_2019274T064701_7_11.tif,281.18597412109375,295.57379150390625,295.68402099609375,296.43756103515625,298.99884033203125,303.38983154296875,307.9639892578125,0.000423295
